compound_id,endpoint,observed,calibrated_prediction,fold,scaffold_id
OCNT-2309619,CYP1A2,5.14139961,5.00465522032974,2,MURCKO::O=C(Nc1ccc2ccccc2n1)NC1CCCOC1
OCNT-2309623,CYP1A2,3.774960395,4.903677999940072,1,MURCKO::c1ccc(Cc2noc(CN3CCC(c4ccccc4)C3)n2)cc1
OCNT-2309630,CYP1A2,4.13112114,4.8281484957341725,2,MURCKO::O=C(NCc1ccccn1)Nc1ccc(Oc2ccccc2)cc1
OCNT-2309634,CYP1A2,5.619969043,4.841596922245635,1,MURCKO::O=C(Nc1ccc2cn[nH]c2c1)N1CC=C(c2c[nH]c3ccccc23)CC1
OCNT-2309635,CYP1A2,5.309551372,4.8464568014810006,0,MURCKO::O=C(Nc1ccc2nc(C3CC3)sc2c1)N1CCn2cncc2C1
OCNT-2309641,CYP1A2,4.320567018,4.714221687907172,3,MURCKO::O=C(Cc1cnn(-c2ccccc2)c1)N1CCc2ccccc21
OCNT-2309655,CYP1A2,2.492578865,4.700826166741568,3,MURCKO::O=C(NCCC1CCCCN1)NCc1cn(-c2ccccc2)nn1
OCNT-2309658,CYP1A2,4.17323028,4.801928091752366,3,MURCKO::O=C(Nc1cccc(-c2nc(-c3cnc4ccccn34)no2)c1)C1CCCO1
OCNT-2309659,CYP1A2,6.538059178,5.100157956748205,2,MURCKO::c1ccc(-c2nccc(Nc3cnn(-c4ccccn4)c3)n2)cc1
OCNT-2309661,CYP1A2,5.190142685,5.070653030584017,2,MURCKO::O=C(CSc1ncc(-c2ccccc2)o1)NCc1ccccc1
OCNT-2309664,CYP1A2,5.571034195,4.824188085486834,4,MURCKO::O=C(NCc1ccn(-c2ccccc2)n1)c1cc2ccccc2[nH]1
OCNT-2309665,CYP1A2,5.392889668,5.36650846053407,1,MURCKO::O=C(Nc1nc2ccccc2s1)c1cccn1Cc1ccncc1
OCNT-2309684,CYP1A2,3.929221478,5.295608233302252,1,MURCKO::c1cc(OCC2CC2)ncc1-c1noc(C23CCCN(CCC2)C3)n1
OCNT-2309695,CYP1A2,4.387167883,4.906071324682247,0,MURCKO::O=C(Nc1cc2ccccc2nn1)c1cc(-c2ccccc2)nc2[nH]ncc12
OCNT-2309734,CYP1A2,5.255905082,4.909324882570481,4,MURCKO::O=C(Nc1ccccc1)c1coc2c1C(=O)NCC2
OCNT-2309736,CYP1A2,5.024121013,4.922485715590413,1,MURCKO::O=C(CC1CCC1)NCc1nc(-c2ccccc2)cs1
OCNT-2309752,CYP1A2,4.53786015,4.754702823561643,1,MURCKO::C1=Nc2nc3cc4c(cc3n2C(c2cccc(OCc3ccccc3)c2)N1)OCCCO4
OCNT-2309757,CYP1A2,5.224100145,5.042695825842713,2,MURCKO::c1ccc(NCc2ncn3c2CCCC3)nc1
OCNT-2309758,CYP1A2,5.412610013,4.806478381617337,4,MURCKO::c1ccc2c3c([nH]c2c1)CCC(Nc1ncns1)C3
OCNT-2309765,CYP1A2,6.303200555,5.379651231873871,4,MURCKO::c1cc(-c2noc(-c3cn[nH]c3-c3ccc4c(c3)OCO4)n2)cs1
OCNT-2309780,CYP1A2,5.42342565,5.080993004838683,1,MURCKO::O=C(NCCc1c[nH]c2ccccc12)c1ccccn1
OCNT-2309782,CYP1A2,4.459346655,4.568579916491907,3,MURCKO::O=c1n(CCCOc2ccccc2)nnn1C1CCCC1
OCNT-2309787,CYP1A2,4.93336408,5.574733676597446,0,MURCKO::c1ccc(CNC2(c3ncccn3)CC2)cc1
OCNT-2309794,CYP1A2,5.402288363,4.886677610051277,3,MURCKO::c1[nH]nnc1-c1nc(CC2CC2)no1
OCNT-2309801,CYP1A2,5.83432212,4.929196907593837,4,MURCKO::O=C(c1cscn1)N1CCc2ccccc2C1
OCNT-2309804,CYP1A2,4.593093738,5.7211245100433,2,MURCKO::O=C(NCC1CC1)Nc1ccc(-n2ccnn2)cc1
OCNT-2309805,CYP1A2,4.939639675,4.720617911352365,1,MURCKO::O=C(c1cccc2[nH]ccc12)N1CCc2ccccc2C1
OCNT-2309809,CYP1A2,4.815146673,5.00076207312141,3,MURCKO::O=C(Cc1c[nH]c2ccccc12)N1CCc2oc(-c3ccccc3)cc2C1
OCNT-2309810,CYP1A2,4.237526648,4.953856054001819,3,MURCKO::O=C(C1CCN(c2nc3ccccc3o2)CC1)N1CCCC2(CCCc3ccccc32)C1
OCNT-2309811,CYP1A2,5.5868905,5.369780004207022,3,MURCKO::O=C(OCc1nc(Cc2ccccc2)no1)C(C1CC1)C1CC1
OCNT-2309836,CYP1A2,4.912275887,5.282346551711121,1,MURCKO::O=C(Nc1ccc(OCCN2CCCCC2)cc1)c1cccc(Cn2ccnc2)c1
OCNT-2309846,CYP1A2,5.503999183,5.092664404401771,4,MURCKO::O=C(CNC(=O)c1ccccc1)Nc1ccc(Cn2ccnc2)cc1
OCNT-2309850,CYP1A2,5.042702487,4.9935573900381645,2,MURCKO::O=C(NCc1cccc2[nH]ccc12)Nc1cccc(N2CCCC2)c1
OCNT-2309854,CYP1A2,4.007750837,4.797964844725583,1,MURCKO::O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)NCc1cc(=O)nc[nH]1
OCNT-2309866,CYP1A2,5.370652495,5.268574343295482,4,MURCKO::O=C(Nc1ccc(SCCN2CCCC2)cc1)c1cccc(Cn2ccnc2)c1
OCNT-2309871,CYP1A2,5.852009543,4.977347140798596,0,MURCKO::O=C1CCCC(C(=O)Nc2ccc(Oc3ccncc3)cc2)N1
OCNT-2309879,CYP1A2,5.027380925,4.747308421027519,2,MURCKO::O=C(Cc1c[nH]c2ncccc12)N1CCOc2ccccc21
OCNT-2309883,CYP1A2,5.031979407,4.821470992440869,4,MURCKO::c1cnn(C2CCCN(c3ncnc4[nH]ccc34)C2)c1
OCNT-2309897,CYP1A2,3.631932888,5.279424345152835,2,MURCKO::O=C1CCCN1Cc1ccc(NCc2cnn(-c3ccccc3)n2)cc1
OCNT-2309901,CYP1A2,5.512484602,5.0776260783729334,0,MURCKO::O=C(NCCc1c[nH]c2ccccc12)c1cncc2[nH]ccc12
OCNT-2309918,CYP1A2,2.801646928,4.5887583921812904,4,MURCKO::O=C(Nc1ccccc1)N1CCc2ccccc2C1
OCNT-2309929,CYP1A2,5.621801438,5.28815254643706,4,MURCKO::O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1
OCNT-2309931,CYP1A2,4.631574237,5.463745385527727,0,MURCKO::O=C(NCc1cn(-c2ccccc2)nc1-c1ccncc1)Nc1c[nH]nc1-c1ccncc1
OCNT-2309935,CYP1A2,5.532844648,4.93932097854503,0,MURCKO::c1cc(C2CC2)ccc1OCc1cc2n(n1)CCCC2
OCNT-2309940,CYP1A2,6.960038212,4.997132333588064,4,MURCKO::c1ccc(COc2cccc3cc[nH]c23)cc1
OCNT-2309950,CYP1A2,5.480999648,4.627265730875386,4,MURCKO::O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1ccccc1
OCNT-2309967,CYP1A2,5.199803552,4.982185689385597,4,MURCKO::O=C(NCc1cn[nH]c1)NCc1cnc(-c2ccccc2)s1
OCNT-2309977,CYP1A2,4.80178124,5.088787375439766,0,MURCKO::O=S(=O)(NC12CCCC1CNC2)c1ccccc1
OCNT-2309981,CYP1A2,5.127732293,4.800740817257289,1,MURCKO::O=c1ccc2ccccc2n1CC1CCC1
OCNT-2309991,CYP1A2,5.17612895,4.919999500802484,2,MURCKO::c1cnc(CCNc2ncnc3scnc23)cn1
OCNT-2309995,CYP1A2,3.955306943,4.693681206237888,2,MURCKO::O=C(c1cccc(S(=O)(=O)NCc2cc3n(n2)CCCC3)c1)N1CCCC1
OCNT-2310008,CYP1A2,5.28092029,4.916934290248902,2,MURCKO::c1c(-c2noc(C3CC4(CCC4)C3)n2)n[nH]c1C1CC1
OCNT-2310018,CYP1A2,5.32895928,4.977275563273021,4,MURCKO::c1ccc2c(c1)CCN(c1nccn3nccc13)CC2
OCNT-2310022,CYP1A2,5.471223128,4.738533418243118,3,MURCKO::O=C1COc2cc(-c3ccc4c(c3)CCOC4)ccc2N1
OCNT-2310028,CYP1A2,3.170949508,4.756290137119236,3,MURCKO::O=C(Nc1ccc(-n2ccnc2)cc1)c1ccccc1
OCNT-2310035,CYP1A2,5.83376288,5.189234636077061,0,MURCKO::O=C(Nc1ccccc1)N1CCc2cnccc2C1
OCNT-2310036,CYP1A2,5.809098493,5.24161492147406,1,MURCKO::O=C(Nc1ccccc1)c1coc(-c2ccccc2)n1
OCNT-2310045,CYP1A2,3.9816744,5.162781427679239,2,MURCKO::O=C(Cc1ccccc1)Nc1cc[nH]n1
OCNT-2310046,CYP1A2,4.89550261,5.030247514889284,1,MURCKO::c1ccc2c(N3CCOC4(CCCC4)C3)ncnc2c1
OCNT-2310055,CYP1A2,5.319163178,4.893704587919022,0,MURCKO::O=C1Cc2c(cccc2-c2ccc3c(c2)CCO3)N1
OCNT-2310081,CYP1A2,6.060211415,4.646395012432726,1,MURCKO::c1ccc(-c2nncs2)cc1
OCNT-2310083,CYP1A2,5.383637797,4.539069217297142,4,MURCKO::O=C(CC1CCNCC1)N1CCc2ccccc21
OCNT-2310084,CYP1A2,3.906673188,4.817152180035091,2,MURCKO::O=c1[nH]c2ccccc2c(=O)n1CCS(=O)(=O)NC1CC1
OCNT-2310088,CYP1A2,5.749697375,4.603344863270695,4,MURCKO::O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccs1
OCNT-2310093,CYP1A2,4.994680215,5.039784948594451,3,MURCKO::O=C(NCc1cc(-c2ccccc2)on1)c1cccnc1
OCNT-2310094,CYP1A2,4.625363453,4.759885170034703,4,MURCKO::O=C(Nc1nc(-c2ccccc2)n[nH]1)c1cn[nH]c1
OCNT-2310098,CYP1A2,5.246580845,4.897703074413152,1,MURCKO::O=C(Nc1cc2c3c(c1)CCC(=O)N3CCC2)c1ccco1
OCNT-2310110,CYP1A2,3.754456368,4.652803665059851,4,MURCKO::O=C(NCCn1cccn1)c1ccc2c(c1)C(=O)NCCO2
OCNT-2310114,CYP1A2,6.077491923,4.741694816641821,3,MURCKO::c1ccc(-c2csc(Nc3ccc(Cn4cncn4)cc3)n2)cc1
OCNT-2310115,CYP1A2,4.944019035,4.605864094851393,0,MURCKO::c1ccc(-c2c[nH]cn2)cc1
OCNT-2310119,CYP1A2,4.85225406,4.660012637789792,3,MURCKO::O=c1[nH]c(SCCc2ccccc2)nc2ccccc12
OCNT-2310141,CYP1A2,3.85430554,4.915660155319203,1,MURCKO::O=C(NCCc1ccccc1)c1cn[nH]c1Cc1ccccc1
OCNT-2310144,CYP1A2,4.896674622,4.701589234722003,4,MURCKO::O=C(NC1CCN(C2CCNCC2)C1)c1cccc2ccccc12
OCNT-2310153,CYP1A2,5.743245413,4.690933225966582,0,MURCKO::O=C(NC1CCN(c2ccccc2)C1)c1cnn[nH]1
OCNT-2310158,CYP1A2,4.463285895,4.891810317469702,4,MURCKO::O=C(Nc1cccnc1)N1CCN(c2nncs2)CC1
OCNT-2310161,CYP1A2,5.715288297,5.522761987409951,2,MURCKO::c1ccc(C(NCc2ccc(-n3ccnc3)cc2)c2ncc[nH]2)cc1
OCNT-2310163,CYP1A2,5.006135698,4.930658332168135,3,MURCKO::O=C1CN(C(=O)c2ccc(-c3ccccc3)s2)CCCN1
OCNT-2310174,CYP1A2,5.016708087,4.86584697961519,3,MURCKO::c1ccc(-c2nnc(CN3CCn4c(cc5ccccc54)C3)o2)cc1
OCNT-2310175,CYP1A2,4.999786098,4.861424583518293,3,MURCKO::c1cnc(N2CCCCC2CC2CCC2)nc1
OCNT-2310178,CYP1A2,5.977034813,5.415872779396996,0,MURCKO::O=C(NCCc1ccccc1)c1c[nH]nc1-c1cccnc1
OCNT-2310181,CYP1A2,5.464100948,4.602010587796399,1,MURCKO::O=C1C2CCCCN2S(=O)(=O)N1CCC1CCc2ccccc21
OCNT-2310182,CYP1A2,4.66787877,4.605177633754023,0,MURCKO::O=C(c1nc[nH]n1)N1CCc2cc(-c3cscn3)ccc21
OCNT-2310186,CYP1A2,5.385603342,5.200171079051664,3,MURCKO::c1cc(N2CCN(c3nccs3)CC2)ncn1
OCNT-2310201,CYP1A2,2.82204377,4.863145597765918,2,MURCKO::O=c1cc(CNc2ccccc2)nc2ccccn12
OCNT-2310202,CYP1A2,6.267360323,5.163878686614768,1,MURCKO::c1cncc(-c2noc(-c3coc4ccccc34)n2)c1
OCNT-2310207,CYP1A2,5.171987592,4.794888439953252,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2310214,CYP1A2,5.464391818,5.120142033978713,3,MURCKO::c1ccc(NCc2c[nH]nc2-c2cccs2)cc1
OCNT-2310235,CYP1A2,4.303932018,4.813603627321895,3,MURCKO::O=C(Cc1ccccc1)OCc1cc(=O)n2ccccc2n1
OCNT-2310242,CYP1A2,6.372552588,5.395044408269115,3,MURCKO::O=C(Nc1cccc(Cc2ccccc2)c1)c1cccc(-n2ccnc2)n1
OCNT-2310250,CYP1A2,6.15710088,5.225782321081854,3,MURCKO::O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)Nc1ccon1
OCNT-2310256,CYP1A2,5.63280378,4.98328922712994,3,MURCKO::O=S(=O)(NCc1cn(-c2ccccc2)nc1-c1ccccc1)c1cccnc1
OCNT-2310258,CYP1A2,5.216356323,5.69646914656995,0,MURCKO::O=C(Cc1cn(-c2ccccc2)nc1-c1ccccc1)Nc1cccnc1
OCNT-2310260,CYP1A2,5.250553917,5.043766314391142,4,MURCKO::O=C(NCc1ccc(N2CCCC2)cc1)c1cnsc1
OCNT-2310262,CYP1A2,5.504600788,5.23708358689206,1,MURCKO::O=C(c1ccccc1)N1CCN(c2ccccn2)CC1
OCNT-2310283,CYP1A2,3.434480737,4.790487806989093,0,MURCKO::O=C(Cn1nnc2ccccc21)N1CCn2cccc2C1
OCNT-2310288,CYP1A2,5.570652172,5.555567678100989,2,MURCKO::O=C(Cc1ccccc1)NCc1nc2ccccc2s1
OCNT-2310298,CYP1A2,6.93558928,5.326519387814475,3,MURCKO::O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccncc1
OCNT-2310303,CYP1A2,3.669168845,4.769550253189948,0,MURCKO::c1ccc(-c2csc(Cn3ccnn3)n2)cc1
OCNT-2310316,CYP1A2,5.877808642,4.918890867157531,4,MURCKO::O=C(Nc1ccccc1)c1ccccn1
OCNT-2310317,CYP1A2,4.376919622,4.424393153004413,2,MURCKO::O=C1NCCc2ccc(S(=O)(=O)Nc3cccc4cc[nH]c34)cc21
OCNT-2310324,CYP1A2,5.3115665,4.9794817546232135,0,MURCKO::O=C(NCc1ccc(C2CC2)cc1)c1cc2occc2[nH]1
OCNT-2310327,CYP1A2,4.921241793,4.822348988211868,0,MURCKO::O=C(CN1C2CCC1CC2)N1N=C(c2ccccc2)CC1c1ccco1
OCNT-2310338,CYP1A2,3.445593937,4.648640074672629,4,MURCKO::O=C(c1[nH]c(=O)n2c1CCCC2)N1CCC(c2c[nH]c3ncccc23)CC1
OCNT-2310344,CYP1A2,6.310498873,5.467748242328775,2,MURCKO::O=C(NCc1cccs1)c1cc(-c2cscn2)c[nH]1
OCNT-2310345,CYP1A2,5.482208025,4.786510820574696,2,MURCKO::O=C(NCc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2310353,CYP1A2,5.17906553,4.598841533485233,1,MURCKO::O=C(Nc1ccc2nc[nH]c2c1)c1ccc(C2CC2)cc1
OCNT-2310359,CYP1A2,4.893008052,5.024983651037902,4,MURCKO::O=C(c1cc(-c2cscn2)c[nH]1)N1CCc2[nH]ncc2C1
OCNT-2310365,CYP1A2,5.195463408,5.208254382210005,1,MURCKO::O=C(NCc1nnc(C2CC2)o1)Nc1ccn(-c2ccccc2)n1
OCNT-2310368,CYP1A2,7.069229052,4.800557982843343,3,MURCKO::O=C(NCCc1nc(-c2ccccc2)no1)c1ccccc1
OCNT-2310376,CYP1A2,2.100920668,4.497648074553675,2,MURCKO::O=S(=O)(c1ccc2ccccc2c1)N1CCCCC1
OCNT-2310380,CYP1A2,5.203664612,5.084142195426424,1,MURCKO::c1ccc2c(c1)sc1ncnc(NCC3CN(C4CC4)CCO3)c12
OCNT-2310393,CYP1A2,3.75245673,4.730500697983144,1,MURCKO::O=C(Nc1ccccc1N1CCOCC1)N1CCNc2ccccc2C1
OCNT-2310396,CYP1A2,3.641610983,4.557702112690813,1,MURCKO::O=C(Nc1cccc(OCC(=O)N2CCC(c3ccccc3)C2)c1)C1CC1
OCNT-2310409,CYP1A2,5.165969945,4.863375265649144,0,MURCKO::O=C(Nc1nc(C2CCOCC2)cs1)c1cc2n(n1)CCCC2
OCNT-2310411,CYP1A2,3.003373938,4.724720631037988,0,MURCKO::O=C(Nc1cnn(CC2CCCO2)c1)c1ccc2[nH]nnc2c1
OCNT-2310423,CYP1A2,3.659686757,5.3685932558154645,4,MURCKO::O=C(NCc1cccs1)N1CCN(c2ncnc3ccsc23)CC1
OCNT-2310433,CYP1A2,5.96082651,5.020684281351805,2,MURCKO::O=C(c1ccnc(-n2ccnc2)c1)N1CCOc2ccccc2C1
OCNT-2310436,CYP1A2,5.72623009,4.758926427143536,0,MURCKO::c1ccc(NCc2cccnc2)cc1
OCNT-2310447,CYP1A2,5.569518247,5.0534262571815995,4,MURCKO::O=C(NCc1ccc(-n2ccnc2)nc1)c1ccco1
OCNT-2310448,CYP1A2,5.011973475,4.9848993216375375,1,MURCKO::O=C(Cn1nnc(-c2ccccc2)n1)Nc1cccc(-c2nnn[nH]2)c1
OCNT-2310449,CYP1A2,6.25329774,4.724104167289955,3,MURCKO::O=C(Nc1cccc(-c2nc[nH]n2)c1)c1ccccn1
OCNT-2310451,CYP1A2,5.790230268,4.727909523023476,0,MURCKO::O=C(c1cc2ccccc2[nH]1)N1CCCC1
OCNT-2310458,CYP1A2,5.415105497,4.372543252748559,0,MURCKO::O=S(=O)(Nc1ccccc1)c1cc2ccccc2s1
OCNT-2310463,CYP1A2,5.91640629,5.695107361856279,0,MURCKO::O=C(Nc1cccc(-c2ncco2)c1)c1cnccn1
OCNT-2310481,CYP1A2,4.89869086,5.086586808059761,1,MURCKO::O=C(NCc1ccc(-n2ccnc2)cc1)NCc1cn[nH]c1
OCNT-2310488,CYP1A2,7.520682635,4.941026817458183,1,MURCKO::O=C(Cc1ccc2[nH]ncc2c1)NCc1cc2ccccc2o1
OCNT-2310507,CYP1A2,3.86336045,4.715177420843528,0,MURCKO::O=C(NCCN1CCOCC1)Nc1cc[nH]n1
OCNT-2310514,CYP1A2,5.17198792,5.479581993587926,3,MURCKO::O=C(NCCCc1ccccc1)NCc1cccc(-n2ccnc2)c1
OCNT-2310518,CYP1A2,4.956533548,5.110354199898955,1,MURCKO::O=C(NCCc1ccncc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
OCNT-2310526,CYP1A2,4.21134372,4.86731687157453,3,MURCKO::O=C1NCCN1CC1CCN(C(=O)c2cc3cccnc3[nH]2)CC1
OCNT-2310534,CYP1A2,6.196405395,5.211536157996658,1,MURCKO::O=C(NCc1ccc2[nH]c(=O)[nH]c2c1)c1cccc(-c2cccs2)n1
OCNT-2310546,CYP1A2,4.88734002,4.5131465262645865,0,MURCKO::O=S(=O)(NC1CCCc2ccccc21)c1cc[nH]c1
OCNT-2310551,CYP1A2,4.043277885,4.6866353492245025,3,MURCKO::O=C(Nc1cccnc1)c1ccc(N2CCCCC2)nc1
OCNT-2310566,CYP1A2,5.582370968,4.793612901821584,2,MURCKO::c1ccc(OCc2ncon2)cc1
OCNT-2310581,CYP1A2,5.79079,5.415625006512711,4,MURCKO::O=C(NCc1ccc(-n2ccnc2)cc1)c1ccco1
OCNT-2310589,CYP1A2,2.216016635,4.9151520894602925,2,MURCKO::O=C(NCC1C2Cc3ccccc3C12)c1ccccc1
OCNT-2310598,CYP1A2,4.697340525,4.77498596148803,3,MURCKO::c1ccc(CCN2CCN(c3nc4cccnc4s3)CC2)cc1
OCNT-2310605,CYP1A2,5.76041133,5.094990527279926,2,MURCKO::O=C(NCc1ccc(-n2ccnc2)nc1)c1ccccc1
OCNT-2310606,CYP1A2,5.64305967,4.697700535663999,1,MURCKO::O=C(NCCc1ccn(-c2ccccc2)n1)c1ccccc1
OCNT-2310610,CYP1A2,4.411099625,4.466108353270267,1,MURCKO::O=C(NCCc1nc(-c2ccccc2)n[nH]1)c1ccc(=O)[nH]c1
OCNT-2310650,CYP1A2,5.152074687,4.951871749024024,4,MURCKO::c1cc(-c2cc(C3CCN(c4cnccn4)CC3)n[nH]2)ccn1
OCNT-2310664,CYP1A2,4.98410006,4.498587203861164,4,MURCKO::c1ccc(-c2nnc3ccc(Nc4cn[nH]c4)nn23)cc1
OCNT-2310670,CYP1A2,5.914179695,4.9511134685232445,4,MURCKO::O=c1cc(CNc2ccccc2)nc2sccn12
OCNT-2310674,CYP1A2,4.940760365,4.970165924217737,4,MURCKO::O=C(NCCc1cnn(-c2ccccc2)c1)c1ccn[nH]1
OCNT-2310682,CYP1A2,5.41471833,4.785984201463806,1,MURCKO::O=C(NCC1CCC1)c1cc2ccccc2[nH]1
OCNT-2310684,CYP1A2,4.902856362,4.561639694403696,3,MURCKO::O=C(NC1CC(c2ccccc2)C1)c1ccccc1
OCNT-2310685,CYP1A2,4.741125927,4.73831628272565,1,MURCKO::O=C(NCC1CCC2(CCCC2)O1)Nc1cc[nH]n1
OCNT-2310686,CYP1A2,4.579245375,4.627109808856801,4,MURCKO::O=C1CCc2ccc(OCC(=O)N3CCCc4ccccc43)cc2N1
OCNT-2310699,CYP1A2,5.026189213,4.75607579236613,0,MURCKO::c1cncc(-c2cc(N3Cc4ccccc4C3)ncn2)c1
OCNT-2310706,CYP1A2,5.77169407,4.846434917601066,4,MURCKO::c1ccc(NC2CCCN(c3ncccn3)C2)cc1
OCNT-2310716,CYP1A2,5.197002985,5.072897334722633,1,MURCKO::O=C(Nc1cc2n(n1)CCCC2)c1cnn2cccnc12
OCNT-2310728,CYP1A2,4.832677073,4.661436595625402,3,MURCKO::O=S(=O)(c1cccnc1)N1CCCC1
OCNT-2310736,CYP1A2,5.9101339,4.985179661919589,0,MURCKO::O=C1COc2cc(NC(=O)NCc3ccc(-n4ccnc4)cc3)ccc2N1
OCNT-2310751,CYP1A2,3.4110217,4.716787802540317,0,MURCKO::O=C(Nc1ccc(Nc2ncccn2)cc1)c1cnc(C2CC2)nc1
OCNT-2310758,CYP1A2,4.905596782,5.107734752432943,0,MURCKO::O=c1[nH]ccnc1N1CCN(c2ccccn2)CC1
OCNT-2310764,CYP1A2,4.384629138,5.020815025269448,2,MURCKO::O=C(c1ccn[nH]1)N1CCC(COc2ccccc2)CC1
OCNT-2310779,CYP1A2,5.745007975,5.319828676369975,0,MURCKO::O=C(NCc1ccncn1)c1c[nH]c2ccccc2c1=O
OCNT-2310785,CYP1A2,5.972145937,5.579016769768761,4,MURCKO::O=C(Nc1ccc2c[nH]nc2c1)c1csc(-c2ccccn2)n1
OCNT-2310791,CYP1A2,6.06209163,4.601671777909013,3,MURCKO::O=C1CNCCN1C1CCCN(c2ccccc2)C1
OCNT-2310795,CYP1A2,6.155750862,5.01252226906666,1,MURCKO::O=C1COc2c(cccc2NC(=O)c2ccccc2)N1
OCNT-2310796,CYP1A2,6.640890918,4.935364389146032,3,MURCKO::O=C(Nc1cccnc1)c1cc2c(s1)CCCCC2
OCNT-2310798,CYP1A2,4.101697635,4.9996162860919515,4,MURCKO::O=C(NCC1(c2ccccc2)CC1)N1CCC(c2ccn[nH]2)CC1
OCNT-2310801,CYP1A2,4.5183961,4.698981084592921,4,MURCKO::O=C(CN1CCN(c2ccccn2)CC1)Nc1ccc2cn[nH]c2c1
OCNT-2310816,CYP1A2,3.778090123,4.818906595949709,0,MURCKO::c1ccc(N2CCC(Nc3ccncn3)C2)nc1
OCNT-2310825,CYP1A2,4.53820148,4.919321649095963,3,MURCKO::O=C(NC1COc2ccccc2C1)c1cccnc1
OCNT-2310827,CYP1A2,5.020298527,4.853351985091223,1,MURCKO::O=C(NC1CCOc2ccccc21)c1ccc(N2CCCC2)nn1
OCNT-2310828,CYP1A2,4.457987065,4.698267825731275,4,MURCKO::O=C(Nc1cccc(-c2nnc[nH]2)c1)c1ccsc1
OCNT-2310831,CYP1A2,3.170170773,4.859303344041518,4,MURCKO::O=C(Nc1ccccn1)C1CCN(c2ccncn2)CC1
OCNT-2310835,CYP1A2,5.468948873,4.593805770300426,1,MURCKO::O=C(Nc1ccccc1)c1cccs1
OCNT-2310840,CYP1A2,5.460887015,4.763164613516283,2,MURCKO::O=S1(=O)CCC(c2csc(-c3ccc4c(c3)OCCO4)n2)C1
OCNT-2310853,CYP1A2,6.620301305,5.069871934181789,2,MURCKO::O=C1NCCC1C(=O)Nc1ccc(Oc2ccncc2)cc1
OCNT-2310878,CYP1A2,5.270082415,5.411299689217898,4,MURCKO::O=C(Nc1ccccc1)c1ccccn1
OCNT-2310880,CYP1A2,4.837814748,4.757564849317319,1,MURCKO::O=C(Nc1ccccc1)C1Cc2ccccc2O1
OCNT-2310884,CYP1A2,5.150444082,4.715068147444354,0,MURCKO::c1ccc(-c2nnc(SCCN3CCCCC3)o2)cc1
OCNT-2310888,CYP1A2,5.09731991,5.064180046908833,1,MURCKO::c1ccc(-c2noc(C3CCOCC3)n2)cc1
OCNT-2310890,CYP1A2,5.584006195,5.201312365356632,3,MURCKO::O=C(NCc1ccc(-n2ccnc2)nc1)Nc1ccccc1
OCNT-2310900,CYP1A2,4.336831935,4.778527973543687,0,MURCKO::O=S(=O)(c1ccccc1)N1CCOC(C2CCC2)C1
OCNT-2310905,CYP1A2,5.428192405,4.9512633002277475,0,MURCKO::O=C1COc2c(cccc2C(=O)NC2COc3ccccc3C2)N1
OCNT-2310913,CYP1A2,5.84268185,5.509569471010171,1,MURCKO::O=C(Nc1cn(Cc2ccccc2)nn1)c1ccc(Cn2ccnc2)cc1
OCNT-2310919,CYP1A2,5.380215127,4.971071283364688,1,MURCKO::O=C(NCc1nccs1)c1ccn(-c2ccccc2)n1
OCNT-2310923,CYP1A2,5.323121803,5.076660479778316,0,MURCKO::O=C(Nc1ccc2c(c1)CCCO2)c1cscn1
OCNT-2310932,CYP1A2,6.030363112,5.069011709169306,4,MURCKO::O=C(Nc1cccnc1)c1ccccc1
OCNT-2310937,CYP1A2,5.447608275,4.670770894041732,1,MURCKO::c1ccc(OCc2nc(-c3ccccc3)cs2)cc1
OCNT-2310942,CYP1A2,5.535560795,4.8535555797453656,0,MURCKO::c1ccc2c(N3CC(n4cccn4)C3)ncnc2c1
OCNT-2310944,CYP1A2,3.258222873,5.266250849430483,3,MURCKO::c1csc(CN2CCN(c3ncnc4[nH]ccc34)CC2)c1
OCNT-2310948,CYP1A2,5.216991705,4.680095350710511,4,MURCKO::O=C(NCc1cccc(N2CCOCC2)n1)c1cnc2[nH]c(=O)[nH]c2c1
OCNT-2310953,CYP1A2,4.204215843,4.956400239666926,1,MURCKO::O=C(c1cccc2[nH]cnc12)N1Cc2ccccc2C2(CC2)C1
OCNT-2310956,CYP1A2,4.399326245,5.174227839308734,3,MURCKO::c1cc(C2CCN(c3ccc4ncnn4n3)CC2)ncn1
OCNT-2310962,CYP1A2,5.41027239,4.5363449693879865,4,MURCKO::O=C(Nc1cccc2cccnc12)c1ccccc1
OCNT-2310967,CYP1A2,4.90679488,5.070560782598827,0,MURCKO::O=C(NCc1ccncc1)c1cnc2cccnn12
OCNT-2310968,CYP1A2,4.326796585,4.97075383797613,4,MURCKO::O=C(NCc1ccc(Cn2cncn2)cc1)N1CCCC2(CCOCC2)C1
